idwine,Type,Grapes,Harmonize,name
131164,Red,['Gamay Noir'],"['Pasta', 'Veal', 'Pork', 'Poultry']",Manoir du Carra Le Vivier Beaujolais-Villages Nouveau
131165,Red,['Gamay Noir'],"['Pasta', 'Veal', 'Pork', 'Poultry']",Antonin Rodet Beaujolais-Villages
131166,Red,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot']","['Beef', 'Lamb', 'Game Meat', 'Poultry']",Château du Taillan Château la Dame Blanche Haut-Médoc
131167,White,['Chardonnay'],"['Pasta', 'Vegetarian', 'Cured Meat']",Louis Jadot Pouilly-Loché Château de Loché
131168,White,['Riesling'],"['Pork', 'Rich Fish', 'Spicy Food', 'Vegetarian', 'Cured Meat']",Charles Sparr Terroir d'Alsace Riesling
131169,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Patriarche Père & Fils Batard-Montrachet Grand Cru
131170,Red,"['Syrah/Shiraz', 'Grenache', 'Carignan/Cari√±ena']","['Beef', 'Lamb', 'Game Meat']",Domaine Juliette Avril Le Ventoux Rouge
131171,Red,['Pinot Noir'],"['Veal', 'Game Meat', 'Poultry', 'Mushrooms']",Domaine Gérard Metz Cuvée Pierric Pinot Noir Élevé en Barrique
131172,Red,['Pinot Noir'],"['Beef', 'Veal', 'Game Meat', 'Poultry']",Domaine Nicolas Rossignol Volnay 1er Cru 'Ronceret'
131173,Red,"['Syrah/Shiraz', 'Pinot Noir']","['Beef', 'Lamb', 'Veal', 'Pork', 'Game Meat', 'Rich Fish', 'Spicy Food', 'Maturated Cheese', 'Hard Cheese', 'Poultry']",Hecht & Bannier Coup de Savate Pinot Noir - Syrah
131174,White,['Muscadelle'],"['Shellfish', 'Appetizer', 'Snack', 'Lean Fish']",Caves de la Nantaise Muscadet-Sèvre et Maine Sur Lie
131175,White,['Gew√ºrztraminer'],"['Pork', 'Rich Fish', 'Spicy Food', 'Poultry', 'Soft Cheese']",Lucie Colombain Pigé Gewurztraminer
131176,White,['Chardonnay'],"['Pasta', 'Vegetarian', 'Cured Meat']",Pierre Martin Les Vieilles Vignes du Pouilly-Fuissé
131177,White,['Gew√ºrztraminer'],"['Pork', 'Rich Fish', 'Spicy Food', 'Poultry', 'Soft Cheese']",Ringenbach Gewürztraminer
131178,Sparkling,"['Chardonnay', 'Pinot Noir', 'Pinot Blanc']","['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",F. Bergeronneau-Marion Grande Reserve Brut Champagne Premier Cru
131179,Red,"['Pinot Noir', 'Gamay Noir']","['Beef', 'Veal', 'Game Meat', 'Poultry']",Jean-Jacques Confuron Grain de Terroir Bourgogne Passetoutgrains
131180,Sparkling,['Chardonnay'],"['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Francois Chaumont Blanc de Blancs Millésime Brut Champagne Grand Cru 'Puisieulx'
131181,White,"['Grenache Blanc', 'Vermentino', 'Ugni Blanc']","['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat']",Château de Sannes 1603 Luberon Blanc
131182,Red,['Pinot Noir'],"['Beef', 'Veal', 'Game Meat', 'Poultry']",Domaine Louis Fleurot Vosne-Romanée
131183,Sparkling,['Chardonnay'],"['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Pierre Domi Coeur de Rosé Brut Champagne Premier Cru
131184,White,['Picpoul Blanc'],"['Pasta', 'Vegetarian', 'Poultry', 'Lean Fish', 'Appetizer']",Les Costières de Pomerols Hugues de Beauvignac (HB) Picpoul de Pinet
131185,Red,['Pinot Noir'],"['Veal', 'Game Meat', 'Poultry']",Dominique et Janine Crochet Cuvée Prestige Sancerre Rouge
131186,Red,"['Syrah/Shiraz', 'Grenache']","['Beef', 'Pasta', 'Veal']",Domaine Pech de Lune L'Espace d'un Moment Saint Chinian
131187,Red,['Gamay Noir'],"['Pasta', 'Veal', 'Pork', 'Poultry']",Richard Meyran La Chapelle des Bois Fleurie
131188,White,['Silvaner/Sylvaner'],"['Veal', 'Pork', 'Vegetarian', 'Poultry', 'Lean Fish']",Jean-Marie Strubbler Sylvaner
131189,Rosé,"['Cinsault', 'Nielluccio']","['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",Marestagno Rosé
131190,Red,"['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot']","['Beef', 'Lamb', 'Game Meat', 'Poultry']",André Lurton Réserve de la Duchesse Pessac-Léognan
131191,White,['Chardonnay'],"['Pasta', 'Vegetarian', 'Cured Meat']",Maison Roche de Bellene Gevrey-Chambertin Vieilles Vignes
131192,Sparkling,['Folle Blanche'],"['Pork', 'Rich Fish', 'Vegetarian', 'Poultry']",Bruno Cormerais Brut Méthode Traditionnelle
131193,Red,['Gamay Noir'],"['Pasta', 'Veal', 'Pork', 'Poultry']",Paul Beaudet Château des Maladrets Beaujolais-Villages Nouveau
131194,Red,"['Syrah/Shiraz', 'Grenache']","['Beef', 'Lamb', 'Spicy Food', 'Maturated Cheese', 'Hard Cheese']",Sylla Montes Mysteria Luberon
131195,Red,['Cabernet Sauvignon'],"['Beef', 'Pasta', 'Veal']",Château Montana La Fontaine des Demoiselles Cabernet Sauvignon
131196,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Roux Père & Fils Corton-Charlemagne Grand Cru
131197,Dessert,"['Sauvignon Blanc', 'Sémillon']","['Fruit Dessert', 'Blue Cheese']",Château Suduiraut Castelnau de Suduiraut Sauternes
131198,Red,"['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot']","['Beef', 'Lamb', 'Game Meat', 'Poultry']",Château La Fleur des Amandiers Puisseguin Saint-Émilion
131199,White,['Aligoté'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Lidl Bourgogne Aligoté
131200,Sparkling,"['Chardonnay', 'Pinot Noir']","['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Erick Schreiber Grande Réserve Brut Champagne
131201,Rosé,['Syrah/Shiraz'],"['Beef', 'Lamb', 'Spicy Food', 'Maturated Cheese', 'Hard Cheese']",Vignerons Catalans Terre d'Agly Grenache - Syrah Roussillon Villages
131202,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Nuiton-Beaunoy En Remilly Saint-Aubin Premier Cru
131203,Red,['Pinot Noir'],"['Beef', 'Pasta', 'Veal']",Grande Finale Reserve No 1 Pinot Noir
131205,Red,['Pinot Noir'],"['Beef', 'Veal', 'Game Meat', 'Poultry']",Domaine Javouhey Vieilles Vignes Vosne-Romanée
131206,Red,['Pinot Noir'],"['Beef', 'Veal', 'Game Meat', 'Poultry']",Morin Pere & Fils Les Classiques Pinot Noir
131207,Sparkling,"['Chardonnay', 'Pinot Noir']","['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish']",Veuve Ambal Crémant de Bourgogne Brut Selection
131208,Rosé,"['Syrah/Shiraz', 'Grenache', 'Mourvedre']","['Beef', 'Lamb', 'Spicy Food', 'Maturated Cheese', 'Hard Cheese']",Les Chais Beaucairois Luberon Rosé
131209,White,['Chardonnay'],"['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Thierry Laffay Chablis 1er Cru 'Mont de Milieu'
131210,Red,"['Syrah/Shiraz', 'Grenache', 'Mourvedre']","['Beef', 'Lamb', 'Game Meat', 'Poultry']",Domaine de Champal Eric Rocher Condrieu La Coste
131211,Red,['Gamay Noir'],"['Pasta', 'Veal', 'Pork', 'Poultry']",Calvet Prestige de Calvet Bordeaux Merlot - Cabernet Sauvignon
131212,Sparkling,"['Chardonnay', 'Pinot Noir', 'Pinot Blanc']","['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Mathieu-Princet Grande Réserve Brut Champagne Premier Cru
131213,Red,['Segalin'],"['Beef', 'Lamb', 'Game Meat', 'Poultry', 'Blue Cheese']",Domaines Roche Le Petit Jules Ségalin Côtes du Lot Rouge
131214,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Delhaize Puligny-Montrachet 1er Cru 'Sous le Puits'
131215,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Maison Roche de Bellene Puligny-Montrachet Premier Cru 'Champ Gain'
131216,Red,"['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot']","['Beef', 'Veal', 'Game Meat', 'Poultry']",Grands Vins de Gironde Château Loumede Premières Côtes de Blaye
131217,Red,"['Syrah/Shiraz', 'Grenache', 'Mourvedre', 'Cinsault']","['Beef', 'Pasta', 'Veal']",Domaine du Mas Blanc Cosprons Levants Collioure
131218,Red,"['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot']","['Beef', 'Lamb', 'Pork', 'Game Meat', 'Spicy Food', 'Poultry', 'Soft Cheese']",Les Caves de la Brèche P de Puisseguin Saint-Émilion
131219,Dessert,['Grenache'],"['Beef', 'Maturated Cheese', 'Hard Cheese']",Domaine du Mas Blanc Banyuls Hors d'Age Vieilli en Sostréra
131220,Rosé,['Cabernet Franc'],"['Beef', 'Pork', 'Game Meat', 'Poultry', 'Soft Cheese']",Philippe Deval Sélection Rosé d'Anjou
131221,White,"['Sauvignon Blanc', 'Sémillon']","['Rich Fish', 'Shellfish', 'Sweet Dessert', 'Vegetarian', 'Poultry']",Château d'Eyran Pessac Léognan Blanc
131222,Red,"['Malbec', 'Merlot', 'Petit Verdot', 'Cabernet Sauvignon', 'Cabernet Franc']","['Beef', 'Lamb', 'Game Meat', 'Poultry']",Château du Taillan Château la Dame Blanche Cuvée des Soeurs Haut-Médoc
131223,Sparkling,"['Cabernet Franc', 'Chardonnay', 'Chenin Blanc']","['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish']",Les Andides Crémant de Loire Brut
131224,Red,"['Cabernet Sauvignon', 'Merlot']","['Beef', 'Lamb', 'Game Meat', 'Poultry']",Saïkouk Château Le Mont du Puit Médoc
131225,Sparkling,['Pinot Nero'],"['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Mandois Origine Brut Champagne
131226,White,['Gew√ºrztraminer'],"['Pork', 'Rich Fish', 'Spicy Food', 'Poultry', 'Soft Cheese']",Jean-Marie Garnier Sélection du Sommelier Pinot Noir
131227,White,['Gew√ºrztraminer'],"['Pasta', 'Vegetarian', 'Poultry', 'Lean Fish', 'Appetizer']",Domaine Fouassier Sur Le Fort Sancerre
131228,Red,['Gamay Noir'],"['Pasta', 'Veal', 'Pork', 'Poultry']",Château de Lavernette Le Jeune Beaujolais-Villages Nouveau
131229,White,['Savagnin Blanc'],"['Poultry', 'Mushrooms', 'Soft Cheese']",Caves de la Muyre Château-Chalon
131230,Sparkling,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']","['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Charles d'Harleville Demi Sec Champagne
131231,White,['Rolle/Rollo'],"['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat']",Domaine de Saint Ser Cuvée Prestige Côtes de Provence Blanc
131232,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Vaudoisey Creusefond Meursault 1er Cru 'Terres Blanches'
131233,White,['Muscat Blanc'],"['Shellfish', 'Appetizer', 'Snack', 'Lean Fish']",Vignobles Chéneau Chateau de Beau Soleil Muscadet Sevre et Maine Sur Lie
131234,White,['Rolle/Rollo'],"['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat']",Les Caves du Commandeur Secréte Côtes de Provence Blanc
131235,White,"['Clairette', 'Rolle/Rollo']","['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat']",La Bastide Blanche Bandol Cuvée Estagnol Blanc
131236,Rosé,"['Merlot', 'Cabernet Sauvignon']","['Beef', 'Lamb', 'Pork', 'Game Meat', 'Spicy Food', 'Poultry', 'Soft Cheese']",Château Timberlay Bordeaux Clairet Rosé
131237,Red,['Merlot'],"['Beef', 'Veal', 'Game Meat', 'Poultry']",Château Morillon Bordeaux Supérieur Merlot
131238,Dessert,['Grenache'],"['Beef', 'Maturated Cheese', 'Hard Cheese']",Domaine du Mas Blanc Vieilles Vignes Banyuls
131239,Sparkling,"['Pinot Noir', 'Chardonnay']","['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish']",Reine Jeanne Crémant du Jura Quaestio Extra Brut
131240,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Jean Javillier & Fils Meursault-Poruzots Premier Cru
131241,White,"['Sémillon', 'Ugni Blanc', 'Rolle/Rollo']","['Rich Fish', 'Shellfish', 'Sweet Dessert', 'Poultry']",Domaine Saint-Jean-Le-Vieux Cuvée La Grand' Bastide Blanc
131242,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Reine Pédauque Corton-Charlemagne Grand Cru
131243,Dessert,['Viognier'],"['Pork', 'Game Meat', 'Shellfish', 'Spicy Food', 'Poultry', 'Soft Cheese']",Domaine Vigier Les Hauts de Vigier Cuvée Mathilde Viognier Doux
131244,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Vincent Girardin Chassagne-Montrachet 1er Cru Abbaye de 'Morgeot'
131245,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Nicolas Potel Meursault 1er Cru Poruzot
131246,Red,['Valdiguie'],"['Beef', 'Lamb', 'Veal', 'Poultry']",P. Parlange & J. Illouz Valdiguié
131247,Red,['Cabernet Franc'],"['Beef', 'Pork', 'Game Meat', 'Poultry', 'Soft Cheese']",Domaine Dozon Le Bois Joubert Chinon
131248,Red,['Pinot Noir'],"['Beef', 'Veal', 'Game Meat', 'Poultry']",Chartron et Trébuchet Bourgogne Hautes-Côtes de Nuits
131249,White,['Chardonnay'],"['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Alain Gautheron Chablis 1er Cru 'Montée de Tonnerre'
131250,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Boudier Père & Fils Pernand-Vergelesses Blanc
131251,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Domaine Boussey Meursault 1er Cru 'Les Charmes'
131252,Sparkling,"['Chardonnay', 'Pinot Noir', 'Pinot Blanc']","['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Alain Mercier Brut Prestige Champagne
131253,Red,"['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot']","['Beef', 'Lamb', 'Game Meat', 'Poultry']",Château Abelyce Cuvée Garance Saint-Émilion Grand Cru
131254,Sparkling,['Gamay Noir'],['Beef'],Bernard Vallette Née Bulleuse Brut Rosé
131255,White,['Gew√ºrztraminer'],"['Pork', 'Rich Fish', 'Spicy Food', 'Poultry', 'Soft Cheese']",Schoenheitz Riesling Linsenberg
131256,Red,['Grenache'],"['Lamb', 'Pork', 'Poultry']",Pierre Usseglio Châteauneuf-du-Pape Not For You!
131257,White,['Chardonnay'],"['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Abbaye Saint Antoine Chablis 1er Cru 'Montmains'
131258,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Piguet Chouet Le Pré de Manche Cuvée Anne Marye Meursault
131259,White,['Sauvignon Blanc'],"['Pork', 'Vegetarian', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish']",Ginestet Sauvignon Blanc Bordeaux Classique
131260,Sparkling,"['Pinot Blanc', 'Chardonnay', 'Pinot Noir']","['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Romain Floremont Tradition Brut Champagne
131261,Red,"['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot']","['Beef', 'Lamb', 'Game Meat', 'Poultry']",Vignerons de Puisseguin Lussac Saint-Emilion A L'état Pur
131262,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Bouchard Père & Fils Puligny-Montrachet 1er Cru Les Combettes Blanc
131263,Sparkling,['Chardonnay'],"['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish']",Hartenberger Crémant d'Alsace Blanc de Blancs Brut
131264,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Maison Harbour Meursault 1er Cru 'Blagny'
131265,White,"['Sauvignon Blanc', 'Airen']","['Rich Fish', 'Shellfish', 'Vegetarian']",Paul Sapin El Patio Airen - Sauvignon Blanc
131266,White,['Sauvignon Blanc'],"['Pasta', 'Vegetarian', 'Poultry', 'Lean Fish', 'Appetizer']",Gérard Bertrand Aigle Noir Sauvignon Blanc
131267,Rosé,['Grenache'],"['Pork', 'Rich Fish', 'Shellfish', 'Poultry']",Clos Bellane Altitude Côtes du Rhône Rosé
131268,Red,['Cabernet Sauvignon'],"['Beef', 'Pasta', 'Veal']",Michel Maury Sélection Réserve Cabernet Sauvignon
131269,White,['Chardonnay'],"['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Bouchard Père & Fils Chablis Premier Cru Fourchaume
131270,White,['Riesling'],"['Pork', 'Rich Fish', 'Spicy Food', 'Vegetarian', 'Cured Meat']",Justin Boxler Lieu dit Pfoeller Riesling
131271,White,['Chardonnay'],"['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Louis Jadot Chablis 1er Cru 'Beauroy'
131272,Red,"['Merlot', 'Cabernet Sauvignon']","['Beef', 'Veal', 'Game Meat', 'Poultry']",Bayle-Carreau Château Carpena Côtes de Bourg
131273,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Domaine Manigley Rully Premier Cru Blanc
131274,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Domaine Marchand Freres Le Très Girard Morey-Saint-Denis
131275,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Pierre-Henri Rougeot Meursault 'Sous la Velle'
131276,Sparkling,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']","['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Autréau de Champillon Demi-Sec Champagne
131277,Red,"['Syrah/Shiraz', 'Grenache', 'Mourvedre']","['Beef', 'Lamb', 'Game Meat']",Ogier Côtes du Rhône Villages Rasteau
131278,White,['Chenin Blanc'],"['Rich Fish', 'Vegetarian', 'Poultry', 'Soft Cheese']",Domaine du Vieux Bourg - Jean-Marie et Noël Girard Clos Poinçon Saumur Blanc
131279,Red,"['Pinot Noir', 'Gamay Noir']","['Beef', 'Veal', 'Pork', 'Game Meat', 'Rich Fish', 'Poultry']",Union des Vignerons de Saint-Pourçain Cuvée Tradition Saint-Pourçain
131280,White,"['Grenache Blanc', 'Clairette']","['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat']",Château Simian Combe des Avaux Côtes-du-Rhône Blanc
131281,Red,['Cabernet Franc'],"['Beef', 'Pork', 'Game Meat', 'Poultry', 'Soft Cheese']",Domaine des Dars Saumur-Champigny
131282,White,['Riesling'],"['Pork', 'Rich Fish', 'Spicy Food', 'Vegetarian', 'Cured Meat']",Domaine Frédéric Geschickt Riesling Alsace Grand Cru 'Wineck-Schlossberg'
131283,White,"['Roussanne', 'Marsanne', 'Viognier']","['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat']",Domaine la Fourmone Le Fleurantine Vacqueyras
131284,Red,['Syrah/Shiraz'],"['Beef', 'Lamb', 'Game Meat', 'Poultry']",Les Vins de Vienne - Cuilleron-Gaillard-Villard Rhône Passion Saint-Joseph
131285,Red,['Gamay Noir'],"['Beef', 'Veal', 'Game Meat', 'Poultry']",Domaine de Naisse Vieilles Vignes Mâcon Rouge
131286,Dessert,['Gew√ºrztraminer'],"['Pork', 'Rich Fish', 'Spicy Food', 'Poultry', 'Soft Cheese']",Kuehn Vendanges Tardives Gewürztraminer Alsace
131287,Red,['Pinot Noir'],"['Beef', 'Veal', 'Game Meat', 'Poultry']",Labouré-Roi Bourgogne Hautes-Côtes de Beaune
131288,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Domaine le Bout du Monde La Combe Bazin Saint Romain
131289,White,['Chardonnay'],"['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Marion Richard Chablis Premier Cru 'Vau de Vey'
131290,Sparkling,"['Chardonnay', 'Pinot Noir']","['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Voirin-Jumel Tradition Brut Champagne Grand Cru 'Cramant'
131291,Red,['Pinot Noir'],"['Beef', 'Veal', 'Game Meat', 'Poultry']",Francois Parent Morey-Saint-Denis
131292,White,"['Roussanne', 'Marsanne']","['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat']",Fayolle Fils & Fille Sens Crozes-Hermitage Blanc
131293,Red,"['Merlot', 'Cabernet Sauvignon', 'Cabernet Franc']","['Beef', 'Veal', 'Game Meat', 'Poultry']",Dominique Lurton Château de Millé Premières Côtes de Bordeaux
131294,Red,"['Syrah/Shiraz', 'Grenache', 'Mourvedre', 'Carignan/Cari√±ena']","['Beef', 'Pasta', 'Veal']",Château de Luc Cuvée Tradition
131295,Rosé,['Cabernet Franc'],"['Pasta', 'Vegetarian', 'Appetizer', 'Snack', 'Lean Fish']",Dominique Duclos Cabernet Franc Rosé
131296,Red,['Pinot Noir'],"['Beef', 'Veal', 'Game Meat', 'Poultry']",Domaines Brocard Pinot Noir Bourgogne
131297,Red,['Merlot'],"['Beef', 'Pasta', 'Veal']",Cheval Quancard Merlot
131298,Sparkling,"['Pinot Blanc', 'Pinot Auxerrois']","['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish']",Michel Fonné Crémant d'Alsace Cuvée Premium
131299,Red,['Gamay Noir'],"['Pasta', 'Veal', 'Pork', 'Poultry']",Domaine Chanson Morgon
131300,White,"['Roussanne', 'Grenache Blanc', 'Clairette']","['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat']",Hommage du Rhône Châteauneuf-du-Pape Blanc
131301,White,"['Sauvignon Blanc', 'Sémillon']","['Pork', 'Vegetarian', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish']",Château Grand Meynau Bordeaux Blanc
131302,White,['Chardonnay'],"['Pasta', 'Vegetarian', 'Cured Meat']",Naudin Varrault Mâcon-Igé Lieu dit Château Landon
131303,Red,"['Syrah/Shiraz', 'Grenache']","['Beef', 'Pasta', 'Veal']",Lorgeril Les Hauts des Bories Grande Cuvée Minervois La Livinière
131304,Sparkling,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']","['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Lamblot Millesimé Brut Champagne
131305,Red,['Pinot Noir'],"['Beef', 'Veal', 'Game Meat', 'Poultry']",Bouchard Aîné & Fils Charmes-Chambertin Grand Cru (Cuvée Signature)
131306,White,['Chenin Blanc'],"['Rich Fish', 'Vegetarian', 'Poultry', 'Soft Cheese']",Domaine Dutertre Les Ménates Touraine-Amboise
131307,Red,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot']","['Beef', 'Lamb', 'Game Meat', 'Poultry']",Château Lalaudey - Château Pomeys Le 19éme Réserve du Golf Moulis-en-Médoc
131308,Sparkling,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']","['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",Henri Grandin Cuvée Prestige Blanc de Blancs Brut
131309,Dessert,['Muscat Blanc'],"['Spicy Food', 'Sweet Dessert']",Cave Rabelais Lumière de Muscats Moelleux Blanc
131310,Red,['Gamay Noir'],"['Pasta', 'Veal', 'Pork', 'Poultry']",Bouchard Père & Fils Moulin-à-Vent
131311,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Domaine Henri & Gilles Buisson Corton Charlemagne Grand Cru
131312,Red,"['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot']","['Beef', 'Lamb', 'Game Meat', 'Poultry']",Pierre-Yves Colin-Morey Saint-Aubin Premier Cru Hommage Á Marguerite
131313,Sparkling,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']","['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese']",J. Lassalle Réserve des Grandes Années Premier Cru Brut Rosé Champagne
131314,Red,['Pinot Noir'],"['Beef', 'Veal', 'Game Meat', 'Poultry']",Domaine Jean Charles Rion Côte de Nuits Village
131315,Red,['Pinot Noir'],"['Beef', 'Veal', 'Game Meat', 'Poultry']",Bouchard Aîné & Fils Monthélie Premier Cru Le Meix Bataille (Cuvée Signature)
131316,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Maison de Montille Meursault 1er Cru 'Les Charmes'
131317,White,['Chardonnay'],"['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat']",Bernard Prudhon Saint-Aubin 1er Cru 'En Remilly'
