idwine;Type;Grapes;Harmonize;name
131863;Sparkling;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Voirin-Jumel Coteaux Champenois Blanc Chardonnay de Cramant
131864;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Louis Latour Vosne-Romanee 1er Cru Les Beaux Monts
131865;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Guillemard-Clerc Puligny-Montrachet 1er Cru 'Les Pucelles'
131866;Red;['Cabernet Sauvignon', 'Merlot'];['Beef', 'Lamb', 'Game Meat', 'Poultry'];A. Chamvermeil Margaux
131867;Sparkling;['Cabernet Franc'];['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Bouvet Ladubay Louis Nobleray Cremant de Loire Brut
131868;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine Les Astrelles (Pierre Naigeon) Vieilles Vignes Gevrey-Chambertin 'En Sylvie'
131870;White;['Marsanne'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Domaine Betton Elixir Crozes-Hermitage Blanc
131872;White;['Sauvignon Blanc'];['Pork', 'Vegetarian', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Chateau Bonnet Divinus de Chateau Bonnet  Blanc
131873;Red;['Tannat', 'Pinenc', 'Cabernet Sauvignon'];['Beef', 'Lamb', 'Spicy Food', 'Poultry'];Plaimont Saint Mont Millesime d'Exception
131874;Red;['Cabernet Franc'];['Beef', 'Pork', 'Game Meat', 'Poultry', 'Soft Cheese'];Domaine de la Fuye Le Secret des Sarrandieres Saumur
131876;Rose;['Grenache', 'Mourvedre', 'Cinsault'];['Pork', 'Shellfish', 'Vegetarian', 'Poultry'];Domaine de la Begude Cadet de la Begude Rouge
131877;Sparkling;['Pinot Noir', 'Pinot Meunier', 'Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Paques et Fils Grande Reserve Brut Champagne Premier Cru
131879;Red;['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot'];['Beef', 'Lamb', 'Pork', 'Game Meat', 'Spicy Food', 'Poultry', 'Soft Cheese'];Domaine du Petit Paris Bergerac Rouge
131880;Red;['Gamay Noir'];['Pasta', 'Veal', 'Pork', 'Poultry'];Cave du Chateau de Chenas Coeur de Granit Julienas
131881;White;['Chenin Blanc'];['Rich Fish', 'Vegetarian', 'Poultry', 'Soft Cheese'];Domaine de la Commanderie - Philippe Pain Chenin Blanc
131883;White;['Grenache', 'Sauvignon Blanc', 'Vermentino'];['Pasta', 'Vegetarian', 'Poultry', 'Lean Fish', 'Appetizer'];Chateau Cheval Blanc Saint-Emilion Grand Cru (Premier Grand Cru Classe)
131884;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Domaine Nicolas Bourgogne Hautes-Cotes de Beaune Blanc
131885;Rose;['Pinot Noir'];['Veal', 'Pork', 'Game Meat', 'Rich Fish', 'Poultry'];Arthur Metz Pinot Noir Alsace
131886;White;['Melon de Bourgogne'];['Shellfish', 'Appetizer', 'Snack', 'Lean Fish'];Veronique Gunther Chereau Domaine de la Gravelle Vieilles Vignes Muscadet-Sevre et Maine Sur Lie
131887;White;['Savagnin Blanc'];['Spicy Food', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Mushrooms'];Philippe Butin Vendanges Manuelles Vin Jaune Chateau Chalon
131888;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Antonin Rodet Clos de Vougeot Grand Cru
131889;White;['Chardonnay'];['Pork', 'Rich Fish', 'Vegetarian', 'Poultry'];Merlin Terrior de Clesse Vire-Clesse
131891;White;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Domaine des Hates Chablis Grand Cru 'Bougros'
131894;Red;['Petit Verdot', 'Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot'];['Beef', 'Lamb', 'Game Meat', 'Poultry'];Lucien Lurton Saint-Julien
131895;Sparkling;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Delahaie Millesime Brut Champagne
131896;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Maison Michael Shaps Mercurey Rouge
131897;White;['Chardonnay', 'Savagnin Blanc'];['Poultry', 'Mushrooms', 'Soft Cheese'];Domaine de la Petite Marne Cuvee Tradition Cotes du Jura
131898;Sparkling;['Pinot Noir', 'Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Comte de Lavigny Demi-Sec Champagne
131900;Red;['Gamay Noir'];['Beef'];Domaine de la Girardiere Touraine Gamay
131901;Sparkling;['Pinot Meunier'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Michel Loriot Reserve Blanc de Noirs Brut Champagne
131902;Red;['Pinot Noir'];['Veal', 'Pork', 'Game Meat', 'Rich Fish', 'Poultry'];Maison Crochet Pinot Noir
131904;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Maison Michel Jacques Vieilles Vignes Gevrey-Chambertin
131905;Rose;['Grenache'];['Beef', 'Maturated Cheese', 'Hard Cheese'];Domaine Saint Jean Terre des Hospitaliers Luberon Rose
131906;White;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Domaine Romain Collet Chablis 1er Cru 'Mont de Milieu'
131907;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Michel Picard Volnay
131908;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Maurice Gavignet Vosne-Romanee
131910;Sparkling;['Chardonnay', 'Pinot Noir', 'Pinot Meunier'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Charles Mignon Premium Reserve Demi-Sec Champagne Premier Cru
131911;Sparkling;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Yves Jacope Cuvee Prestige Blanc de Blancs Brut Champagne
131912;Red;['Cabernet Sauvignon'];['Beef', 'Pasta', 'Veal'];Domaine Les Prunelles Cabernet Sauvignon
131914;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Domaine Fabien Coche (Domaine Coche-Bizouard) Batard-Montrachet Grand Cru
131916;Sparkling;['Chenin Blanc'];['Shellfish', 'Lean Fish', 'Fruit Dessert'];Blanc Foussy Grande Cuvee Demi Sec
131917;Red;['Gamay Noir'];['Pasta', 'Veal', 'Pork', 'Poultry'];Henry Fessy Domaine Plateau de Bel - Air Brouilly
131920;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];David Moret Bienvenues-Batard-Montrachet Grand Cru
131921;White;['Roussanne', 'Grenache Blanc', 'Clairette'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Arc du Rhone La Maitrise du Terroir Cotes du Rhone Blanc
131922;White;['Chardonnay'];['Pork', 'Rich Fish', 'Vegetarian', 'Poultry'];Francois Carillon 'Le Vieux Clos' Bourgogne Chardonnay
131923;Sparkling;['Pinot Noir'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Etienne Lefevre Carte Blanche Brut Champagne Grand Cru 'Verzy'
131926;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Naudin Varrault Montagny Premier Cru
131927;Red;['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot'];['Beef', 'Lamb', 'Pork', 'Game Meat', 'Spicy Food', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Soft Cheese'];Domaines du Sud Ouest Chateau La Gravette Cahors
131929;Sparkling;['Pinot Noir', 'Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];J.P. Seconde Rose Brut Champagne Grand Cru 'Mailly'
131931;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Vincent Prunier Bourgogne Passetoutgrains
131932;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Paul Delane Montagny 1er Cru
131934;Red;['Cabernet Franc'];['Beef', 'Pork', 'Game Meat', 'Poultry', 'Soft Cheese'];La Clotiere Grande Reserve Saumur-Champigny
131935;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Domaine Genot-Boulanger Chassagne-Montrachet Premier Cru 'Les Chenevottes'
131936;White;['Chardonnay'];['Pasta', 'Vegetarian', 'Poultry', 'Lean Fish', 'Appetizer'];Chateau Cambriel Chardonnay
131937;Sparkling;['Chardonnay', 'Pinot Noir', 'Pinot Meunier'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Goutorbe Bouillot Reflets de Riviere Brut Champagne
131938;Sparkling;['Pinot Noir'];['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Cave de Turckheim Brut Cremant d'Alsace Mayerling
131939;Sparkling;['Chenin Blanc', 'Mauzac Blanc', 'Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Vegetarian', 'Poultry', 'Lean Fish', 'Fruit Dessert'];Sieur d'Arques L'Exception Grande Cuvee Blanc de Blanc Brut
131941;Red;['Cabernet Franc', 'Malbec', 'Cabernet Sauvignon'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Chateau Grand Bourdieu de Saint-Loubes Bordeaux
131943;Red;['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine La Berangeraie Eco -Frog Cabernet Sauvignon - Merlot
131944;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Stephane Brocard - Closerie des Alisiers Gevrey-Chambertin 1er Cru 'Les Estournelles Saint-Jacques'
131945;White;['Roussanne', 'Grenache Blanc'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Domaine de Saint Paul Chateauneuf-du-Pape Blanc
131947;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Francois Mikulski Meursault 'Limozin'
131948;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Guillemard-Clerc Puligny-Montrachet 1er Cru 'Les Pucelles'
131949;Red;['Petit Verdot'];['Beef', 'Pasta', 'Veal'];Domaine de Ravanes Petit Verdot
131950;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Domaine Bay Domaine Bay Chassagne-Montrachet 1er Cru 'Les Chaumes' Clos Saint Abdon
131951;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Henri Clerc Puligny-Montrachet 1er Cru 'Le Champ Gain'
131954;Rose;['Cabernet Sauvignon', 'Cabernet Franc'];['Beef', 'Lamb', 'Pork', 'Game Meat', 'Spicy Food', 'Poultry', 'Soft Cheese'];Joseph Verdier La Sabliere Rose d'Anjou
131955;White;['Sauvignon Blanc'];['Pasta', 'Vegetarian', 'Poultry', 'Lean Fish', 'Appetizer'];Couleurs du Sud Terroir Littoral Sauvignon Blanc
131956;White;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Verget Chablis 1er Cru 'Montee de Tonnerre'
131958;Red;['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot'];['Beef', 'Lamb', 'Game Meat', 'Poultry'];Fontagnac Cuvee Tradition Lussac Saint Emilion
131959;White;['Muscat Blanc'];['Shellfish', 'Appetizer', 'Snack', 'Lean Fish'];Michel Morilleau Muscadet Prieure Royal St.Laurent
131960;White;['Sauvignon Blanc'];['Pork', 'Vegetarian', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Chateau Dufilhot Bordeaux Blanc Sec
131961;Sparkling;['Chardonnay', 'Pinot Noir', 'Pinot Meunier'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Philippe Reiner Demi-Sec Champagne
131962;Red;['Malbec'];['Beef', 'Spicy Food', 'Maturated Cheese', 'Hard Cheese', 'Poultry'];Vignobles Raymond L'Etoile de Compostelle Cahors
131963;White;['Roussanne', 'Clairette', 'Bourboulenc'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Laurent Reglat Cuvee Prestige Cru de Gravere Sainte-Croix-du-Mont
131964;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];La Grande Cave Cuvee Pierre-Henri Montagny 1er Cru Chardonnay
131965;Red;['Merlot'];['Beef', 'Game Meat'];Vignerons de la Mediterranee Villa Caline Merlot
131966;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Vincent Girardin Gevrey-Chambertin 1er Cru 'Les Cazetiers'
131967;White;['Picpoul Blanc'];['Pasta', 'Vegetarian', 'Poultry', 'Lean Fish', 'Appetizer'];Montagnac Mermont Picpoul de Pinet
131968;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Louis Jadot Chambolle-Musigny Les Charmes
131969;White;['Riesling'];['Pork', 'Rich Fish', 'Spicy Food', 'Vegetarian', 'Cured Meat'];Domaine Joseph Scharsch Riesling Alsace Grand Cru 'Altenberg de Wolxheim'
131970;Red;['Merlot'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Chateau Lamartine Hommage
131971;White;['Sauvignon Blanc'];['Pasta', 'Vegetarian', 'Poultry', 'Lean Fish', 'Appetizer'];Sainte Marie des Pins Sauvignon
131972;Dessert;['Cinsault', 'Grenache'];['Beef', 'Maturated Cheese', 'Hard Cheese'];Domaine Vigier Lily Rose Doux
131974;Sparkling;['Pinot Noir', 'Pinot Meunier', 'Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Charles Collin Selection Brut Champagne
131975;Sparkling;['Chardonnay', 'Pinot Noir'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];De Vilmont Cuvee Prestige Brut Champagne
131976;Sparkling;['Chardonnay', 'Pinot Noir', 'Pinot Meunier'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];John Charles Ricciuti Brut Reserve Champagne Premier Cru
131977;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Domaine Rougeot Meursault Village
131978;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Charles Noellat Romanee-Saint-Vivant
131979;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine Les Astrelles (Pierre Naigeon) Creux Brouillard Vieilles Vignes Gevrey-Chambertin
131980;Sparkling;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Kriter Ice Blanc de Blancs
131981;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine du Palais Vosne-Romanee 1er Cru 'Les Gaudichots'
131982;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine Rougeot Romanee-Saint-Vivant Grand Cru
131983;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine de l'Hermitage de Nantoux Maranges Premier Cru 'Clos des Loyeres'
131984;White;['Roussanne'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Chateau Juvenal Perseides Roussanne
131985;Red;['Gamay Noir'];['Pasta', 'Veal', 'Pork', 'Poultry'];Domaine du Chateau de La Valette Brouilly
131986;Red;['Mourvedre', 'Alicante Bouschet'];['Beef'];Domaine du Clos Roca a Propos
131987;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Philippe de Bois d'Arnault Montagny 1er Cru 'Les Bouchots'
131988;Red;['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Chateau de Rouillac Le Petit Dada Bordeaux Rouge
131989;White;['Marsanne', 'Viognier', 'Roussanne'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Jerome Gradassi Chateauneuf-du-Pape Blanc
131990;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Domaine Cauvard Corton-Charlemagne Grand Cru
131991;Sparkling;['Pinot Meunier', 'Chardonnay', 'Pinot Noir'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Borel-Lucas Cuvee de Reserve Brut Champagne
131992;White;['Chardonnay'];['Pasta', 'Vegetarian', 'Cured Meat'];Terres d'Avignon Kermit Lynch Cotes du Rhone
131994;White;['Traminer'];['Spicy Food', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Mushrooms'];Michel Pichet Chateau-Chalon
131996;White;['Sauvignon Blanc', 'Semillon'];['Fruit Dessert', 'Blue Cheese'];Domaine de Roussanne Sauternes
131997;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Lucien le Moine Puligny-Montrachet 1er Cru Les Pucelles
131998;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Michel Picard Chassagne-Montrachet 1er Cru 'Les Chaumees' Rouge
132000;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Nicolas Potel Pommard 1er Cru Les Epenots
132002;White;['Bourboulenc', 'Grenache Blanc', 'Clairette'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Clos du Caillou Cotes du Rhone Le Bouquet des Garrigues Blanc
132003;Red;['Cabernet Franc', 'Malbec', 'Merlot', 'Cabernet Sauvignon'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Chateau Segonzac Vieilles Vignes Blaye - Cotes de Bordeaux
132004;White;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Jean Durup Chateau de Maligny Chablis Premier Cru Montmains
132005;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Jean-Francois Protheau Montagny Premier Cru 'Les Bouchots'
132006;Red;['Cabernet Sauvignon', 'Merlot'];['Beef', 'Lamb', 'Game Meat', 'Poultry'];Chateau Le Moulin Chateau Le Moulin Basileus Pomerol
132008;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Mestre Chassagne-Montrachet 1er Cru 'Morgeot'
132009;White;['Chardonnay'];['Pasta', 'Vegetarian', 'Cured Meat'];Raoul Clerget Macon-Villages
132010;White;['Chenin Blanc'];['Shellfish', 'Lean Fish', 'Fruit Dessert'];Regis Cruchet Vouvray Sec
132011;Rose;['Muscat of Hamburg'];['Pork', 'Rich Fish', 'Shellfish', 'Poultry'];Mont Ventoux Gour'mandiz Mediterranee Rose
132012;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Emile Chandesais Bourgogne Passetoutgrains
132014;Red;['Merlot'];['Beef', 'Lamb', 'Game Meat', 'Poultry'];Chateau Lambert Cuvee Special Barrique Fronsac
132016;Sparkling;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Patrick Pougeoise Perle de Venus Brut Champagne
132017;White;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Michel Picard Chablis Montmains 1er Cru
132018;Red;['Cabernet Franc'];['Beef', 'Pork', 'Game Meat', 'Poultry', 'Soft Cheese'];Domaine de Peyanne Vieilles Vignes Saumur
132019;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Thibault de Planiol Corton-Charlemagne Grand Cru
132020;White;['Sauvignon Blanc'];['Rich Fish', 'Shellfish', 'Vegetarian'];Domaine de La Pilaudiere Touraine Sauvignon
132021;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Janots-Bos Macon-Serrieres La Grange
132024;Sparkling;['Pinot Noir'];['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Domaine Seilly DeSir Rose
132025;Red;['Cabernet Franc', 'Merlot'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Gabart Laval Navis Castillon - Cotes de Bordeaux
132026;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Mathilde Lafleur Reserve Vieilles Vignes Bourgogne Pinot Noir
132027;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Chateau de Meursault Beaune Premier Cru 'Blanches Fleurs'
132028;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Patrick Hudelot Chambertin Clos de Beze Grand Cru
132029;Red;['Gamay Noir'];['Pasta', 'Veal', 'Pork', 'Poultry'];Domaine Desmures Chiroubles
132031;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Jacques Thevenot Machal Meursault
132032;White;['Chardonnay'];['Pasta', 'Vegetarian', 'Cured Meat'];Verget La Mure Pouilly-Fuisse 'Terroir de Solutre'
132033;Dessert;['Muscat Blanc'];['Spicy Food', 'Sweet Dessert'];Domaine de Peyssonnie Muscat Moelleux
132034;Red;['Royal de Alloza'];['Veal', 'Game Meat', 'Poultry'];Les Vignerons de Mont Pres Chambord Cuvee Royale Cheverny Rouge
132035;White;['Sauvignon Blanc', 'Semillon', 'Muscadelle'];['Pork', 'Vegetarian', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Louis Jadot Chateau des Jacques Moulin-a-Vent Clos des Thorins
132036;Sparkling;['Chardonnay', 'Pinot Noir', 'Pinot Meunier'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Lucien Lalardier Brut Champagne
132037;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine Chanson Gevrey-Chambertin Premier Cru Lavaut Saint-Jacques
132038;Sparkling;['Pinot Noir', 'Pinot Meunier', 'Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Rene Fresne Carte Noire Selection Brut Champagne Premier Cru
132039;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Lupe-Cholet Gevrey-Chambertin 1er Cru 'Clos Prieur'
132040;Rose;['Cabernet Sauvignon', 'Merlot'];['Beef', 'Lamb', 'Game Meat', 'Spicy Food', 'Poultry'];Chateau Ladesvignes Bergerac Merlot - Cabernet Sauvignon Rose
132041;White;['Viognier', 'Grenache Blanc', 'Clairette'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Francois Vallot - Domaine  du Coriancon Cotes du Rhone White
132042;Sparkling;['Chardonnay'];['Pork', 'Rich Fish', 'Shellfish', 'Soft Cheese'];Jean Comyn Opus Blanc de Blancs Brut Millesime Champagne
132043;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Dominique Laurent Corton-Charlemagne Grand Cru Vieilles Vignes
132044;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Domaine Jean-Marie Bouzereau Puligny-Montrachet 1er Cru 'Les Folatieres'
132045;White;['Pinot Gris'];['Pork', 'Spicy Food', 'Mushrooms', 'Cured Meat'];Julien Meyer Zellberg Pinot Gris
132046;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Remi Jobard Corton-Charlemagne Grand Cru
132049;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Seguin-Manuel Clos de Vougeot Grand Cru
132050;White;['Chardonnay'];['Pasta', 'Rich Fish', 'Shellfish', 'Soft Cheese', 'Cured Meat'];Didier Fornerol Bourgogne Blanc
132051;Dessert;['Chenin Blanc'];['Shellfish', 'Lean Fish', 'Fruit Dessert'];Bouvet Ladubay Coteaux du Layon
132052;White;['Chardonnay'];['Pasta', 'Vegetarian', 'Cured Meat'];Earl Vignobles Letourneau Vieilles Vignes Macon-Burgy
132053;White;['Viognier', 'Roussanne'];['Pork', 'Rich Fish', 'Maturated Cheese', 'Hard Cheese', 'Poultry', 'Cured Meat'];Chateau Saint Louis La Perdrix La Perdrix Roussanne - Viognier
132054;Red;['Pinot Noir'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Maurice Chenu Bourgogne Pinot Noir
132055;Red;['Merlot', 'Cabernet Sauvignon', 'Cabernet Franc'];['Beef', 'Veal', 'Game Meat', 'Poultry'];Chateau Paret Cotes de Castillon
132056;White;['Chardonnay'];['Pork', 'Rich Fish', 'Vegetarian', 'Poultry'];Caveau Bugiste Machuraz Blanc
132057;Red;['Pinot Noir'];['Veal', 'Game Meat', 'Poultry', 'Mushrooms'];Hubert Metz Reserve de la Dime Pinot Noir
132058;White;['Chardonnay', 'Semillon'];['Pork', 'Rich Fish', 'Shellfish', 'Sweet Dessert', 'Vegetarian', 'Poultry'];Chateau Latuc L'Esprit de Latuc Semillon - Chardonnay
132059;Dessert;['Chenin Blanc'];['Shellfish', 'Lean Fish', 'Fruit Dessert'];Domaine du Margalleau Vouvray Demi-Sec
132061;Red;['Pinot Noir'];['Veal', 'Game Meat', 'Poultry', 'Mushrooms'];Cave Vinicole de Hunawihr 7 Talents Pinot Noir
132062;Sparkling;['Chardonnay', 'Pinot Noir', 'Pinot Blanc'];['Shellfish', 'Poultry', 'Appetizer', 'Snack', 'Lean Fish'];Maison Michael Shaps Cremant de Bourgogne Rose Brut
132063;Red;['Malbec'];['Beef', 'Lamb', 'Poultry'];Chateau Haut-Monplaisir Tradition Cahors Malbec
132064;Red;['Malbec'];['Beef', 'Spicy Food', 'Maturated Cheese', 'Hard Cheese', 'Poultry'];Domaines Roche Chateau Rochet Lamothe
